,id,name,quality,numOfRatings,department,wouldTakeAgainPercent,difficulty
2154,499442,Eric Nicholson,4.6,21,Not Specified,100,2.1
2155,2643207,Anna Majeski,4.0,1,Art History,100,3
2156,2445423,Clifford Siskin,3.0,3,Literature,67,1
2157,1569685,Maria Montoya,3.5,10,History,17,3.3
2158,2021796,Sara Nadal,5.0,2,Spanish,100,3
2159,2065944,Jeannine Chandler,3.7,36,East Asian Studies,88,2.9
2160,2176555,Paul Frucht,4.1,11,Music,84,3.3
2161,2657903,IIaf Elard,0.0,0,Economics,N/A,0
2162,1971559,James Fraser,4.5,12,Education,88,3.1
2163,2540179,Catharine Stimpson,2.0,2,Education,0,3
2164,2092772,Rossi Hassad,4.4,10,Mathematics,100,2.8
2165,471965,Beth Weitzman,4.1,5,Social Science,100,3.2
2166,2638478,Timo Vollbrecht,5.0,1,Music,100,3
2167,2660216,Jonathan Waxman,3.0,1,Music,100,1
2168,2423610,Michael Gillespie,3.0,6,Liberal Studies,50,3
2169,2407198,Michael Overton,2.4,11,Mathematics,34,4.4
2170,1115148,Michele Mitchell,4.6,18,History,86,2.5
2171,2561811,Karis Jones,5.0,2,Teaching & Learning,100,2.5
2172,2647408,Elie Aidekon,5.0,2,Mathematics,100,1.5
2173,2480657,Teseo Schneider,3.1,10,Computer Science,40,2.6
2174,2596565,Matthew Novack,5.0,8,Mathematics,100,3.3
2175,2666638,Barry Mc Carron,5.0,1,History,100,4
2176,2668288,Arthur Williford,0.0,0,Music,N/A,0
2177,456300,Alexander Galloway,4.2,11,Communication,100,2.7
2178,1025957,Zachary Lockman,3.9,27,Near Eastern Studies,44,3.7
2179,2652112,Michel Nieva,4.0,1,Spanish,100,2
2180,2589599,Gernot Wagner,5.0,3,Public Policy,100,3.3
2181,2425623,Sara Constantino,3.7,6,Psychology,84,3.5
2182,2340456,Joe Pichirallo,4.0,4,Film amp Television,60,2.7
2183,2595156,Odette Boivin,1.7,3,Near Eastern Studies,0,4.7
2184,615602,Andrew Schotter,3.2,5,Economics,0,2.6
2185,2323581,Jonathan Cayer,4.2,4,French,100,3.3
2186,832386,Jennifer Berg,4.7,16,Nutrition & Foods,100,2.9
2187,2652790,Paul Stephens,5.0,2,Writing,100,2
2188,2605765,Francoise Guillo,5.0,2,Social Science,100,2.5
2189,2649007,Tony Nardi,1.0,1,Fine Arts,0,4
2190,1637341,Jeff Day,4.4,4,Photography,100,1.8
2191,2649032,Jeffery Henson-Scales,5.0,1,Photography,100,3
2192,2649036,Jacob Kramer-Duffield,5.0,1,Engineering,100,2
2193,1263073,Laszlo Santha,3.8,15,Film & Television,84,1.8
2194,2609558,Ezra Claverie,0.0,0,East Asian Studies,N/A,0
2195,579249,Fred Myers,2.8,25,Anthropology,62,2.7
2196,2344575,KyungHyun Cho,4.3,4,Data Science,100,4.3
2197,2490576,Maureen McLane,5.0,2,English,100,3.5
2198,2568725,Ritwick Ghosh,0.0,0,Environmental Science,N/A,0
2199,2588373,Ori Hirschberg,1.0,2,Mathematics,0,3
2200,2359081,Gary Faber,4.0,4,Marketing,80,4.2
2201,2664991,Gregory Carideo,0.0,0,Art & Design,N/A,0
2202,2665097,Roger Kuperways,0.0,0,Philosophy,N/A,0
2203,2640000,Lauren Whitehead,5.0,2,Theater,100,2
2204,1640603,Arang Keshavarzian,4.7,10,Near Eastern Studies,100,3.4
2205,2557274,Sybille Fischer,2.3,4,Spanish,34,2.8
2206,2650016,Gregory Petronzi,0.0,0,Psychology,N/A,0
2207,2339984,Robert Schoetz,5.0,4,Real Estate,100,3.5
2208,2651056,Stephen Ryan,0.0,0,Accounting,100,0
2209,2583089,David Maguire,2.3,4,Journalism,25,3.8
2210,973237,Sinclair Thomson,3.3,8,History,100,2.6
2211,2672427,Yongfan Yong,0.0,0,Chemistry,N/A,0
2212,2672431,John Canemaker,0.0,0,Animation,N/A,0
2213,2672629,Ranjana Choudhry,0.0,0,Communication,N/A,0
2214,320073,Mollie Fermaglich,4.2,21,Film & Television,N/A,3.1
2215,2672767,Rafael Cesar,0.0,0,Spanish,N/A,0
2216,2242092,Bohdan Hoshovsky,0.0,0,Management,N/A,0
2217,2672915,David Gottesman,0.0,0,Professional Programs,N/A,0
2218,1674603,Kent Kirshenbaum,2.8,20,Chemistry,40,3.8
2219,2004696,Kathrina Laporta,4.0,10,French,70,2.3
2220,2673406,Paul-Andre Mellies,5.0,1,Computer Science,100,3
2221,2673609,Cedric Dunlop,0.0,0,Business,N/A,0
2222,1943923,Wei Wu,2.8,11,Mathematics,34,3.1
2223,1172104,Cris Beam,4.2,5,Writing,50,2.4
2224,2195061,Cille Longshaw,3.5,2,Education,50,3
2225,1509012,Judith Miller,4.2,5,French,100,2.8
2226,8377,Zlatko Bacic,2.3,11,Chemistry,0,3.9
2227,2668578,Keisha Lindsay,0.0,0,Gender Studies,N/A,0
2228,2668584,Robin Klar,1.0,1,Nursing,0,1
2229,616999,David Cregar,3.9,30,Writing,63,3.1
2230,1098355,Patrick Egan,4.2,46,Political Science,75,3
2231,762158,YU Chen,2.5,45,Mathematics,30,2.8
2232,2664767,Adwoa Akhu,1.0,3,Psychology,0,5
2233,2584413,Waleed Bhatti,5.0,1,Writing,100,1
2234,2608016,Amber Chenevert,3.0,2,Marketing,50,2
2235,2249649,Paula Chakravartty,4.5,2,Communication,100,4.5
2236,2134550,Michell Cardona,2.6,26,Computer Science,40,3.5
2237,489657,Jeanne Calderon,3.1,10,Law,34,4
2238,2600590,Gang Fang,3.0,4,Biology,58,4.8
2239,2677014,Amelia Echeverria,0.0,0,Spanish,N/A,0
2240,953548,Dawn Werner,2.3,17,Communication,17,3.7
2241,735929,Kenneth Carr,4.2,8,Psychology,75,3.4
2242,1444814,Ignatius Tan,3.0,11,Biology,34,4.2
2243,599214,Gisella McSweeny,2.8,9,Languages,0,3.1
2244,2501433,Alejandro Ganimian,3.3,4,Psychology,25,4
2245,1642482,Beth Strugatz-Seplow,3.0,2,Communication,50,2
2246,2444958,Doris Zahner,5.0,3,Public Policy,100,3
2247,2134009,Jorge Carballo,3.0,2,Mathematics,50,3.5
2248,1259507,Sam Abrams,4.3,2,Political Science,N/A,1.5
2249,505873,Robin Goldfin,3.7,33,Writing,58,2.2
2250,335748,Laura Bresciani,4.3,20,Italian,100,2.2
2251,2314559,Dianne Devitt,2.0,2,Hospitality,0,1.5
2252,1772732,David Grier,4.9,9,Physics,100,3.5
2253,2654375,Qi Huang,1.5,2,Business,0,4
2254,2654325,Brianne Baker,5.0,2,Writing,100,3
2255,2654411,Susan Kirch,0.0,0,Microbiology,N/A,0
2256,457460,Cynthia Allen,3.3,5,Graphic Arts,100,1.6
2257,2638652,Daniel Gilmore,5.0,1,Communication,100,2
2258,1393586,Thuy Linh TU,3.9,8,Asian Studies,100,3.6
2259,1908127,Richard Cole,4.3,7,Computer Science,84,3
2260,1811455,Cristina Beltran,4.2,17,Latin American Studies,73,2.5
2261,2671649,Jack Lee,0.0,0,Marketing,N/A,0
2262,2412685,Kathleen Ngangoue,2.1,7,Economics,29,4.6
2263,2541693,Dale Jamieson,3.0,3,Environmental Science,34,2.7
2264,2619656,Yunzi Ding,5.0,2,Mathematics,100,2.5
2265,1805627,Jaroslav Borovicka,4.2,25,Economics,64,3.7
2266,920089,Jennifer Gordon,4.8,26,French,100,2
2267,2569442,Kristen Martin,4.5,2,Liberal Studies,100,3
2268,696375,Beth Seplow,3.8,13,Communication,100,2.3
2269,2296252,Valerie Wells,2.0,1,Biology,0,2
2270,1062839,Jeff Togman,4.4,34,Political Science,91,2.8
2271,2675255,Elaine Gan,2.0,1,Humanities,0,4
2272,2376550,Shiv Kotecha,5.0,1,Writing,100,3
2273,2657994,Jing Chen,5.0,1,Business,100,4
2274,2675508,Christy Dure,0.0,0,Public Policy,100,0
2275,2176933,Hala Halim,3.7,3,Middle Eastern Studies,67,3.3
2276,778451,Thomas Looser,4.3,20,East Asian Studies,100,2
2277,203775,John Barna,3.1,106,Cultural Studies,60,1.9
2278,2583654,Whitney Waugh,5.0,1,Psychology,100,3
2279,2564962,Teodora Tomova Shakur,1.0,1,Management,0,4
2280,2626831,Jeffrey Erlich,5.0,1,Neurological Sciences,100,1
2281,2265199,Kesia Constantine,5.0,2,Psychology,100,2.5
2282,2298791,Diego Perez,2.0,1,Economics,67,3
2283,1743821,Mohamed Zahran,4.1,34,Computer Science,87,3.2
2284,2156515,Hanyu Xiao,4.7,10,East Asian Studies,90,3.6
2285,2657451,Alejandra Rivarola,2.3,7,Anthropology,13,4.6
2286,1815990,Ali Bujnowski,4.5,21,Writing,89,3.3
2287,2189618,Selena Gilles,2.0,4,Nursing,25,4
2288,2405874,Vlad Vicol,5.0,1,Mathematics,100,4
2289,2554190,Sean ONeil,4.8,4,Interdisciplinary Studies,100,3.8
2290,2657966,Thomas Gold,5.0,1,Education,100,1
2291,2657967,Shilpa Sahay,5.0,1,Education,100,1
2292,2648577,Soren Stark,5.0,1,Asian Studies,100,3
2293,2374921,Tatiana Linkhoeva,4.8,4,History,100,3.2
2294,2658659,David Montgomery,5.0,1,Educational Theater,100,3
2295,2574694,Jonathan Hay,4.0,1,Fine Arts,100,4
2296,2222802,Tao Goffe,3.0,5,Cultural Studies,40,3.8
2297,2479330,Eyal Lubetzky,3.5,4,Mathematics,25,4.3
2298,2680408,Simon Turner,5.0,1,Tourism Management & Hospitality Studies,100,3
2299,689823,Gerald Pryor,2.5,5,Art Studio,67,2.6
2300,1563483,Matthew Rockman,3.4,24,Biology,60,3.7
2301,2689057,Paul Hanau,0.0,0,Real Estate,N/A,0
2302,2425834,Paul Fotsch,5.0,1,Education,100,1
2303,2295154,David Gochfeld,3.6,10,Computer Science,60,4.1
2304,1053988,Yuri Tschinkel,2.8,7,Mathematics,25,4
2305,2697425,Seunghee Back,0.0,0,East Asian Studies,N/A,0
2306,2473832,Seunghee Baek,5.0,2,East Asian Studies,100,2
2307,2697517,John Burkhardt,2.0,1,Film & Television,0,2
2308,349146,Peter Unger,3.0,18,Philosophy,50,3.3
2309,2449351,Kathleen Rizy,4.8,5,French,100,2.4
2310,2218365,Khalid Latif,4.4,5,Religious Studies,80,2
2311,2691098,Hannah Sassoon,0.0,0,Writing,N/A,0
2312,1123722,Esther Truzman,3.6,18,Spanish,38,3
2313,1727891,Muserref Yetim,3.3,13,Political Science,100,3.1
2314,2691649,Leah Roh,5.0,1,Art amp Design,100,3
2315,2691664,Kalika Sharma,5.0,1,Animation,100,3
2316,2691684,Todd Porterfield,1.0,1,Art History,0,4
2317,2691755,Carol Ou,5.0,1,Music Performance,100,4
2318,2691838,Donna Bilak,5.0,1,Interdisciplinary Studies,100,2
2319,1840714,Claudia Green,3.0,3,Nutrition & Foods,100,2
2320,1587610,Peter Rahanis,4.0,4,Speech & Hearing Sciences,100,2
2321,2691539,Michael Levy,0.0,0,Psychology,N/A,0
2322,2692042,Ilana Ben-Ezra,0.0,0,History,N/A,0
2323,1794110,Peter Lucas,2.3,5,Humanities,34,1.6
2324,1737595,David Kaplan,3.5,11,Journalism,60,3.7
2325,1633074,Claudie Bernard,5.0,3,French,100,2.3
2326,2695426,Charles Schreger,0.0,0,Marketing,N/A,0
2327,1962217,Jonathan Winawer,4.5,14,Psychology,84,3.4
2328,2534015,Matthew Stanley,5.0,1,Interdisciplinary Studies,100,3
2329,2619331,Robert Williams,1.0,1,Management,0,5
2330,1459992,Stanley Zin,2.8,12,Statistics,100,2.8
2331,1807963,Christine Malvasi,5.0,12,Writing,91,3.1
2332,2339413,Marzetta Thomas,3.0,2,Engineering,50,4.5
2333,2411830,Fredric Schwarzbach,2.9,8,Liberal Arts & Sciences,25,3.4
2334,1296945,Shannon McHugh,4.6,8,Italian,100,3.6
2335,1065175,Amy Becker,4.7,10,Writing,100,4
2336,2418486,Mira Dewji,2.5,7,Business Law,43,2.7
2337,8375,Burt Goldberg,3.4,90,Biology,64,2.6
2338,2491550,Daniel Viehoff,4.7,3,Philosophy,100,2.7
2339,2317412,Dean Saranillio,4.5,6,East Asian Studies,100,2.7
2340,2662209,Gabriel Sod,3.0,1,Sociology,0,4
2341,1771479,Jess Shatkin,4.1,44,Psychology,73,3
2342,2186874,Jessica Moss,4.8,12,Philosophy,84,2.7
2343,1619654,Katherine Carlson,4.0,23,Writing,88,3.6
2344,2182788,Natasha Schüll,1.0,2,Communication,0,3
2345,2209440,Annmaria Shimabuku,3.1,14,East Asian Studies,43,4
2346,2115383,Hardy Justice,5.0,8,Film Television,88,1.8
2347,2395468,Eric Juhola,5.0,1,Film amp Television,100,2
2348,2700403,Daniel Waldinger,0.0,0,Economics,N/A,0
2349,2352147,Joseph Bonneau,3.8,8,Computer Science,75,4.4
2350,2694853,Fadia Nordtveit,5.0,2,Liberal Arts & Sciences,100,2
2351,2679403,David Mclaughlin,5.0,1,Mathematics,100,2
2352,2648934,Lihua Xu,2.5,7,Computer Science,50,3.7
2353,1648677,Eloise Cathcart,3.0,2,Nursing,0,3
2354,2169608,Olivier Marin,3.8,5,Computer Science,84,3.6
2355,1442312,Robin Nagle,3.5,21,Anthropology,50,3.4
2356,2335402,Jeremy Tinker,3.4,11,Physics,55,3.4
2357,608971,Anna Harvey,2.6,36,Political Science,67,3.4
2358,1968251,James Cantres,1.7,4,History,0,3.5
2359,2478157,Lawrence Schiffman,5.0,1,Hebrew,100,2
2360,2664875,Vicky Mesrie,1.0,1,Psychology,75,5
2361,2124194,Andrew Romig,4.9,13,Medieval Studies,100,2.5
2362,2668982,Andrei Cimipian,4.0,1,Psychology,100,3
2363,2660129,Christian Busch,5.0,3,Economics,100,3
2364,2319713,Jason Aston,4.8,6,Computer Science,100,2.3
2365,2581798,Silvia Espinosa,4.7,7,Mathematics,86,2.6
2366,2669399,Diane Hughes,0.0,0,Psychology,100,0
2367,235035,Karmen Seidman,4.7,6,Theater,N/A,2.7
2368,2676841,Oghene Oyiborhoro,5.0,2,Communication,100,4
2369,2167604,Lena Mullings,2.3,6,Leadership,34,4
2370,1956498,Catherine Milne,3.9,9,Human Development,67,1.8
2371,2395697,Adrienne Nguyen,0.0,0,Education,N/A,0
2372,2689606,Aleksei Grinenko,4.0,1,Theater,100,3
2373,251963,David Handschuh,4.4,10,Journalism,100,2.9
2374,1190108,Rae Wright,4.3,3,Film & Television,100,1.3
2375,419998,Chee Yap,2.6,28,Computer Science,75,4.3
2376,1980338,Paul Bourgade,4.0,4,Mathematics,75,4.3
2377,1045890,Betty Ming Liu,4.7,50,Journalism,100,3.7
2378,2518732,Shana Warren,3.0,6,Political Science,50,3.5
2379,2654034,Samantha Wolfe,3.7,9,Communication,56,2.5
2380,2420647,Alex Wein,5.0,5,Mathematics,100,3
2381,595458,Sunder Narayanan,3.7,23,Marketing,73,2.5
2382,2642050,Aleksandar Stojanovic,4.3,4,Economics,75,3.3
2383,2364646,Lu Teng,5.0,2,Philosophy,100,4
2384,1922643,Eric Brenner,4.2,18,Biology,80,2.8
2385,2338561,Alice Teyssier,5.0,2,Music,100,2
2386,100189,Carley Moore,4.5,57,Writing,100,3.4
2387,2670613,Aaron Reliford,3.5,2,Medicine,50,3
2388,2363259,Beverly Watkins,3.9,7,Environmental Public Health,72,3.6
2389,182020,Robert Fitterman,3.6,67,Writing,93,2.4
2390,2652070,Lucas Perello,4.2,4,Latin American Studies,86,2.5
2391,2682311,Zhijie Chen,1.0,1,Computer Science,0,3
2392,288294,Heidi White,3.5,68,Philosophy,58,3.2
2393,2699838,Anita Cal,5.0,1,Film & Television,100,3
2394,2669131,Dan Streible,0.0,0,Cinema,N/A,0
2395,952137,Adina Schick,3.9,44,Psychology,68,3.5
2396,1215002,Keith Miller,3.0,5,Art & Visual Culture,0,3.6
2397,1670649,Chen Gao,4.6,12,East Asian Studies,100,3
2398,1270463,Deirdre Royster,2.3,49,Sociology,37,4.6
2399,1995230,Erica Robles-Anderson,2.3,22,Communication,20,4.2
2400,2669221,Peter Pennoyer,0.0,0,Art History,N/A,0
2401,1070921,Heather Masri,3.6,32,Cultural Studies,59,2.6
2402,2657043,Michele Geraci,2.0,1,Business,0,4
2403,2669913,Gian Carniglia,0.0,0,Economics,N/A,0
2404,1077249,Shiqi Liao,4.0,16,East Asian Studies,59,3.1
2405,2670270,Karen Krahulik,0.0,0,Communication,N/A,0
2406,2639368,Allison Aitken,4.5,4,Philosophy,75,3
2407,2555989,Shantae Edwards,3.0,2,Public Policy,50,1
2408,1823039,Scott Williams,4.8,16,Anthropology,100,2.7
2409,2329444,Anna Kuchler,3.1,7,Finance,43,3.7
2410,2160882,Kaia Shivers,2.5,21,Writing,40,4.2
2411,2670553,Nellie Terlemezian,0.0,0,Foreign Languages,N/A,0
2412,2647396,Matt Kaczmarek,4.5,2,Public Policy,100,2.5
2413,787049,Karl Appuhn,4.2,20,History,67,3.6
2414,132389,Michael Westerman,3.0,23,Psychology,40,2.8
2415,2328830,Adam Brown,4.4,7,Psychology,86,2.7
2416,1943457,Shelley Rice,2.5,4,Art History,60,4.3
2417,871172,Mary Quigley,2.6,33,Journalism,40,4.3
2418,2105994,Adam Meyers,3.4,21,Computer Science,70,3
2419,2202767,Tim Maudlin,3.8,6,Philosophy,58,2.7
2420,2609422,Tristan Leger,5.0,1,Mathematics,100,4
2421,2672139,Irwin Ibarguen,0.0,0,History,N/A,0
2422,508106,Shanker Satyanath,2.9,70,Political Science,48,2.7
2423,2702280,Christiana Coyle,0.0,0,Health Science,N/A,0
2424,2403079,Chris Dickey,4.0,1,Environmental Public Health,100,3
2425,2111525,Jeehyun Kim,5.0,7,East Asian Studies,100,2.4
2426,2702285,Hai Shu,0.0,0,Health Science,N/A,0
2427,2577862,Aleksander Aleszczyk,5.0,4,Accounting,100,3.3
2428,2355005,Helena Hansen,4.5,4,Anthropology,100,2.5
2429,2691058,Laith Shakir,5.0,1,Middle Eastern Studies,100,3
2430,2643468,Azeta Kola,3.0,6,Humanities,34,2.5
2431,2670870,Fedor Bogomolov,4.0,1,Mathematics,50,2
2432,2679808,Pablo Ripollés,5.0,1,Psychology,100,2
2433,813034,Ada Ferrer,4.5,9,History,100,2.8
2434,2701518,Selma Asotic,5.0,1,Liberal Studies,100,3
2435,2416203,Yunan Yang,1.4,20,Mathematics,10,4.4
2436,2701529,Duncan Yoon,0.0,0,East Asian Studies,N/A,0
2437,2544544,Orit Zaslavsky,4.5,2,Teaching & Learning,50,3.5
2438,2701547,Ryan Ratliff,0.0,0,Speech & Hearing Sciences,N/A,0
2439,2674135,Xiaoya Gu,5.0,1,East Asian Studies,100,5
2440,984328,Joshua Tucker,4.4,64,Political Science,65,4.1
2441,831197,Joan Connelly,4.1,36,Art History,43,3.3
2442,2582318,Aleksandar Donev,2.8,4,Mathematics,50,3.8
2443,95362,Sana Reynolds,3.8,4,Business,50,2.2
2444,456069,Winifred Chin,3.9,22,Ethnic Studies,100,2.5
2445,2069032,Adedamola Osinulu,3.3,20,Liberal Studies,56,2.9
2446,1134872,Victor Shoup,3.5,99,Computer Science,68,4.2
2447,1711010,Ara Merjian,3.7,13,Italian,80,2.8
2448,1727435,Robert Benevides,4.6,7,Film & Television,100,2.6
2449,2702681,David Storrs-Fox,0.0,0,Philosophy,N/A,0
2450,464077,Josh MacKie,3.7,8,Writing,100,3.2
2451,2702074,Margaret Minsky,0.0,0,Arts & Sciences,N/A,0
2452,2383820,Ardeshir Shahmaei,4.2,6,Statistics,86,3
2453,188921,Radha Hegde,3.2,13,Communication,75,2.8
2454,2651427,Matthew Kaczmarek,4.0,2,Public Policy,100,2
2455,284319,Richard Kleeman,3.7,23,Mathematics,90,3.4
2456,2182638,Danis Banks,4.1,19,Writing,82,3.1
2457,2492034,Malgorzata Mandziuk,2.5,8,Chemistry,38,4.6
2458,1653895,David Forgacs,4.6,10,Italian,100,2.5
2459,1037150,Susie Linfield,4.0,10,Journalism,72,3
2460,2201437,Geoff Shullenberger,2.7,15,English,40,4
2461,2588829,Vincent Bloch,4.1,10,Liberal Studies,78,2.8
2462,2533203,Joshua Kruchten,3.7,3,French,67,3
2463,2102822,Lawrence Ferrara,5.0,10,Music,100,1.4
2464,2192558,Alisa Zhulina,4.3,3,Theater,100,3.3
2465,2104647,Cong Zhou,4.9,8,East Asian Studies,100,2.7
2466,2680945,Spencer Shafter,0.0,0,Music,N/A,0
2467,2681472,Juliet Jacobson,5.0,1,Art,100,4
2468,2236984,Alexandra Zidovska,4.0,2,Physics,100,3.5
2469,2498088,Joseph Colonna,4.6,5,Writing,84,2.2
2470,1948145,Alhelí Alvarado-Diaz,4.3,17,Philosophy,70,2.4
2471,2092424,Elisa Corona Aguilar,5.0,3,Spanish,100,1
2472,1782824,Katie Schneider,4.2,10,Biology,88,3.6
2473,2679104,Fadia Nordtveit,5.0,2,Business,100,2.5
2474,2064977,Jennifer Cayer,3.8,6,Writing,67,3.7
2475,197721,Eugene Secunda,4.2,28,Communication,78,1.9
2476,2706063,Yasir Zaki,3.0,1,Computer Science,0,4
2477,2291493,Liming Pang,4.8,28,Mathematics,97,3.3
2478,2375474,Anita Dhir,1.0,2,Professional Programs,0,2.5
2479,2620768,Anamaria Alexandrescu,4.5,6,Neurological Sciences,88,3.2
2480,982269,Rebecca Wisor,3.8,2,English,N/A,4
2481,433987,Raquel Fernandez,2.5,12,Economics,0,4.5
2482,2673049,Andrew Moylan,0.0,0,Music,N/A,0
2483,41261,Peter Rajsingh,4.6,107,Independent Studies,86,3.8
2484,2639182,Rocio Prieto,5.0,2,Spanish,100,2.5
2485,2374572,Blake Phillips,3.3,36,Human Development,62,3.5
2486,2694629,Ryan Felder,5.0,1,Biomedical,100,3
2487,2705972,Liora Selinger,4.7,6,Writing,100,3
2488,2602808,Vladimir Kovtun,5.0,5,Statistics,100,3
2489,2648411,Carlos Lopez,5.0,4,Spanish,100,3.5
2490,2627056,Aruna Chung A Hing,5.0,3,Chemistry,100,3.7
2491,2365116,Lina Leung,5.0,1,Arts amp Sciences,100,3
2492,2587055,Corina Boar,4.0,3,Economics,75,4.3
2493,2590044,Laure Zanna,4.5,2,Mathematics,100,4.5
2494,1692495,Nelson Noreen,3.6,23,Nursing,79,2.6
2495,2365461,Glenn Saxe,1.9,10,Information Systems,20,2.5
2496,2027122,Jasmina Selimotic,2.6,5,Psychology,50,2.2
2497,2690869,Cyrus Mohebbi,0.0,0,Statistics,N/A,0
2498,2534796,Francisco Castellanos,4.0,1,Psychology,100,3
2499,1915307,Regina Rini,5.0,1,Philosophy,100,2
2500,2325776,Antonio De Rosa,4.3,10,Mathematics,80,3.4
2501,2515009,Michel Pain,4.8,12,Mathematics,100,2.8
2502,987035,Andrea Dortmann,3.6,10,Foreign Languages,43,3.7
2503,1783680,Abigail Joseph,3.5,14,Writing,63,3.6
2504,2702983,Kwame Anthony Appiah,0.0,0,Arts & Sciences,N/A,0
2505,2646679,Elena Vogman,3.2,5,History,50,3.6
2506,2657995,Enric Fortuny,5.0,3,Information Science,100,3.3
2507,2702541,Constantine Christakos,5.0,2,Computer Science,100,3
2508,2616745,Samantha Bassler,3.7,6,Music Performance,63,3.2
2509,1122711,Sinan Antoon,3.9,12,Interdisciplinary Studies,80,3.2
2510,2515934,Andrei Gruzinov,5.0,1,Physics,100,3
2511,1436483,Salvador Mascarenhas,0.0,0,Linguistics,N/A,0
2512,1850202,David Palmer,3.5,28,Liberal Studies,50,3.3
2513,2710392,Qilong Shen,5.0,1,Chemistry,100,1
2514,1704388,Luis Ramos,4.0,22,Liberal Studies,94,2.7
2515,2700920,Marco Battaglia,5.0,3,Italian,100,3
2516,2633001,Sheri-Ann Cowie,1.0,4,Psychology,0,5
2517,2711356,George Sikharulidze,5.0,1,Film amp Television,100,3
2518,2084415,Alexandra Falek,4.9,11,English,93,3.1
2519,2524333,Aurojit Panda,2.4,5,Computer Science,40,4
2520,2343065,William Hanlon,4.5,12,Economics,100,3.5
2521,822341,Jiawei Zhang,4.0,7,Business,100,3.3
2522,232599,Kathy Bishop,4.8,80,Humanities,87,1.9
2523,2662031,Ruth de Llobet,5.0,6,History,100,4.2
2524,2695545,Catherine Journeaux,1.0,1,English As A Second Language,50,1
2525,387722,Jukka Laitamaki,2.3,21,Hospitality,67,3.8
2526,2713045,Ralph Maldari,3.0,1,Hospitality,100,2
2527,1095169,Diane Yu,3.3,10,Leadership,100,3.1
2528,2426234,Howard Strongin,4.0,2,Hospitality,50,3
2529,2703693,Rohita Land,0.0,0,Finance,N/A,0
2530,2295034,Salma Shamel,2.4,5,Digital Arts,20,4.4
2531,2444956,Jenna Brayton,4.9,14,Public Policy,100,2.5
2532,2713600,Krystin Christy,0.0,0,French,N/A,0
2533,2713631,Brian d'Alessandro,0.0,0,Data Science,N/A,0
2534,2344863,Paola Cerrito,3.7,15,Anthropology,67,3.9
2535,2130350,David Kanter,3.7,9,Environmental Science,38,3.3
2536,2714041,Sophia Piccolino,0.0,0,Social Work,N/A,0
2537,2701286,Xiaogang Wu,3.5,2,Social Science,50,3.5
2538,2599268,Alfredo Canziani,2.7,8,Data Science,45,4.2
2539,266477,Nicole Cuddeback,3.2,18,Writing,50,3.1
2540,2714804,Sabrina Caldwell,1.0,1,Education,0,4
2541,1378011,Claude Desplan,3.1,19,Biology,57,3.9
2542,2707643,Hannah Eareckson,5.0,1,Psychology,100,3
2543,2707682,Katharine Addis,0.0,0,English,N/A,0
2544,2647397,Priyanjali Sen,4.5,4,Film & Television,100,2.8
2545,2403774,Larry Dvoskin,0.0,0,Music,N/A,0
2546,1514057,Regina Gramer,4.0,18,Social Science,80,2.5
2547,2708232,Varise Cooper,0.0,0,Professional Programs,N/A,0
2548,2650532,Lauren Lefty,4.3,4,History,100,3
2549,2684396,Shahmir Ali,5.0,2,Health Science,100,2.5
2550,2454620,Sam Bowman,5.0,3,Data Science,100,3
2551,2676315,Jon Gordon,5.0,2,Sociology,100,3.5
2552,2697206,Jenny Martinez,1.0,1,Chemistry,0,4
2553,824040,Anthony Difiore,4.0,13,Anthropology,N/A,3.6
2554,2708179,Lorenzo Monte,0.0,0,Classics,N/A,0
2555,2152650,Tianning Diao,2.7,17,Chemistry,36,4.1
2556,2709304,Daniela Bucella,5.0,1,Chemistry,100,3
2557,2450821,Scott Armstrong,4.1,7,Mathematics,72,4.3
2558,2709394,Shari Bloomberg,0.0,0,Social Work,N/A,0
2559,2593861,Guido De Philippis,5.0,4,Mathematics,100,3
2560,2056638,Jim Brown,2.3,10,Film Television,60,3.1
2561,2709735,John Linstrom,0.0,0,English,N/A,0
2562,298068,James Polchin,3.6,48,Writing,75,3.5
2563,2605885,Kristin Black,5.0,1,Education,100,3
2564,2146901,Lorena Hernandez,5.0,10,Spanish,100,2.9
2565,391195,Jun Zhang,4.6,34,Mathematics,100,2.3
2566,1709861,Catherine Hafer,3.1,4,Political Science,100,3
2567,2299155,Maureen Mahon,4.5,2,Music,100,3.5
2568,2697592,Andrea Deierlein,4.0,2,Nutrition & Foods,50,2
2569,1042305,Nancy Woodruff,4.0,29,Writing,80,2.4
2570,956168,Yvonne Latty,3.2,18,Journalism,75,2.9
2571,2711583,Danyan Zha,0.0,0,American Studies,N/A,0
2572,2082128,Shatima Jones,4.3,3,Sociology,67,3
2573,299148,David Elliott,4.8,29,Music,100,3.1
2574,2712138,Zachary Fasman,0.0,0,Law,N/A,0
2575,2697596,Rohini Qamra,5.0,3,Biochemistry,100,3.3
2576,2448647,Dirk Trauner,4.0,2,Chemistry,100,3
2577,2698323,Hillman Lam,5.0,1,Real Estate,100,2
2578,1895033,Mark Braley,3.4,23,Writing,50,4.1
2579,2698433,Amir Hampel,0.0,0,Social Science,100,0
2580,1771871,Sidik Fofana,5.0,2,Writing,100,3
2581,2698208,Judah Rubin,2.5,2,Writing,80,4
